family,n,m,k_colors,average_degree,realized_average_degree,trial,seed,recolor_steps,sweeps,node_evaluations,activation_count,initial_potential,final_potential,converged,edge_bound,degree_square_sum
ws,800,3200,3,8.0,8.0,9,2523969627,304,0,5737,5737,1049,550,True,3200,51846
ws,800,3200,3,8.0,8.0,10,4112690946,320,0,4528,4528,1066,518,True,3200,51858
ws,800,3200,3,8.0,8.0,11,1508122584,330,0,5951,5951,1100,530,True,3200,51808
ws,800,3200,3,8.0,8.0,12,1049852999,300,0,5597,5597,1043,528,True,3200,51800
ws,800,3200,3,8.0,8.0,13,3635172773,340,0,10205,10205,1126,529,True,3200,51834
ws,800,3200,3,8.0,8.0,14,749963967,319,0,5609,5609,1095,551,True,3200,51876
ws,800,3200,3,8.0,8.0,15,1491944748,346,0,5109,5109,1058,519,True,3200,51820
ws,800,3200,3,8.0,8.0,16,586733818,338,0,7726,7726,1094,511,True,3200,51808
ws,800,3200,3,8.0,8.0,17,3087439695,357,0,5041,5041,1080,536,True,3200,51874
ws,800,3200,3,8.0,8.0,18,4096955764,303,0,6724,6724,1045,534,True,3200,51798
ws,800,3200,3,8.0,8.0,19,908873359,307,0,4741,4741,1037,534,True,3200,51836
ws,800,3200,3,8.0,8.0,20,2856688296,329,0,6596,6596,1076,520,True,3200,51810
ws,800,3200,3,8.0,8.0,21,888190273,307,0,6516,6516,1055,545,True,3200,51826
ws,800,3200,3,8.0,8.0,22,1175475384,307,0,6573,6573,1031,531,True,3200,51812
ws,800,3200,3,8.0,8.0,23,1418860431,316,0,5197,5197,1048,541,True,3200,51744
ws,800,3200,3,8.0,8.0,24,3063594312,317,0,4352,4352,1073,533,True,3200,51808
ws,800,3200,3,8.0,8.0,25,796649450,346,0,5009,5009,1072,525,True,3200,51832
ws,800,3200,3,8.0,8.0,26,1379363063,342,0,4767,4767,1079,536,True,3200,51836
ws,800,3200,3,8.0,8.0,27,3429355320,320,0,9208,9208,1055,540,True,3200,51750
ws,800,3200,3,8.0,8.0,28,2972803508,319,0,5813,5813,1042,521,True,3200,51778
ws,800,3200,3,8.0,8.0,29,2966354751,339,0,5859,5859,1094,536,True,3200,51776
ws,800,3200,3,8.0,8.0,30,2767344154,309,0,6091,6091,1018,535,True,3200,51800
ws,800,3200,3,8.0,8.0,31,511103163,318,0,5447,5447,1045,548,True,3200,51736
ws,800,3200,3,8.0,8.0,32,2273821499,325,0,6505,6505,1064,515,True,3200,51794
ws,800,3200,3,8.0,8.0,33,922706569,316,0,4773,4773,1061,532,True,3200,51782
ws,800,3200,3,8.0,8.0,34,3901577644,328,0,4793,4793,1058,528,True,3200,51902
ws,800,3200,3,8.0,8.0,35,1395002831,332,0,6712,6712,1056,507,True,3200,51834
ws,800,3200,3,8.0,8.0,36,1071413005,337,0,8619,8619,1061,507,True,3200,51812
ws,800,3200,3,8.0,8.0,37,3069099885,327,0,9552,9552,1040,522,True,3200,51862
ws,800,3200,3,8.0,8.0,38,2683698046,324,0,5282,5282,1042,512,True,3200,51822
ws,800,3200,3,8.0,8.0,39,2765916736,335,0,6357,6357,1082,549,True,3200,51806
er,100,609,3,12.0,12.18,0,244081018,53,0,527,527,193,92,True,609,15936
er,100,598,3,12.0,11.96,1,3700845074,53,0,695,695,199,94,True,598,15050
er,100,575,3,12.0,11.5,2,1040631631,65,0,1406,1406,222,89,True,575,14144
er,100,616,3,12.0,12.32,3,2417902466,59,0,422,422,202,85,True,616,16290
er,100,580,3,12.0,11.6,4,1425264072,66,0,541,541,206,84,True,580,14378
er,100,588,3,12.0,11.76,5,1969246668,54,0,1051,1051,195,86,True,588,14954
er,100,624,3,12.0,12.48,6,813295246,53,0,775,775,213,95,True,624,16858
er,100,615,3,12.0,12.3,7,1131062394,80,0,1233,1233,229,79,True,615,16196
er,100,581,3,12.0,11.62,8,2778851485,57,0,591,591,203,80,True,581,14378
er,100,600,3,12.0,12.0,9,1694993874,64,0,617,617,199,81,True,600,15472
er,100,581,3,12.0,11.62,10,2194885371,69,0,479,479,216,84,True,581,14266
er,100,624,3,12.0,12.48,11,202756966,55,0,760,760,214,82,True,624,16676
er,100,588,3,12.0,11.76,12,2879578330,54,0,674,674,196,87,True,588,14822
er,100,581,3,12.0,11.62,13,3232106556,54,0,804,804,203,87,True,581,14374
er,100,562,3,12.0,11.24,14,2319152999,43,0,473,473,183,85,True,562,13668
er,100,609,3,12.0,12.18,15,307396373,57,0,943,943,200,77,True,609,15884
er,100,595,3,12.0,11.9,16,3390461868,51,0,429,429,189,91,True,595,15402
er,100,626,3,12.0,12.52,17,3813379585,53,0,708,708,201,98,True,626,16968
er,100,638,3,12.0,12.76,18,1368079914,59,0,948,948,219,100,True,638,17424
er,100,609,3,12.0,12.18,19,821324221,49,0,986,986,195,92,True,609,15860
er,100,594,3,12.0,11.88,20,1876250097,62,0,1018,1018,200,76,True,594,15064
er,100,604,3,12.0,12.08,21,1116303746,46,0,392,392,186,92,True,604,15664
er,100,603,3,12.0,12.06,22,3294337456,54,0,574,574,206,92,True,603,15660
er,100,597,3,12.0,11.94,23,4170673816,54,0,395,395,210,90,True,597,15526
er,100,596,3,12.0,11.92,24,1364396937,51,0,311,311,212,99,True,596,15536
er,100,564,3,12.0,11.28,25,1715742303,54,0,654,654,190,75,True,564,13850
er,100,597,3,12.0,11.94,26,3912243512,50,0,383,383,192,98,True,597,15062
er,100,626,3,12.0,12.52,27,1804708716,67,0,840,840,217,90,True,626,16846
er,100,647,3,12.0,12.94,28,204392540,56,0,1135,1135,214,99,True,647,17790
er,100,594,3,12.0,11.88,29,768277445,53,0,526,526,199,89,True,594,15180
er,100,601,3,12.0,12.02,30,3070728023,51,0,841,841,188,83,True,601,15484
er,100,565,3,12.0,11.3,31,1821893272,50,0,379,379,198,88,True,565,13672
er,100,599,3,12.0,11.98,32,750782348,55,0,820,820,187,86,True,599,15448
er,100,620,3,12.0,12.4,33,315327892,46,0,519,519,187,96,True,620,16404
er,100,611,3,12.0,12.22,34,2941280603,55,0,587,587,197,77,True,611,16476
er,100,624,3,12.0,12.48,35,2277669953,59,0,545,545,214,83,True,624,16662
er,100,579,3,12.0,11.58,36,1304177195,61,0,740,740,192,81,True,579,14168
er,100,590,3,12.0,11.8,37,2669917930,79,0,1289,1289,229,84,True,590,14890
er,100,569,3,12.0,11.38,38,229648401,58,0,327,327,203,85,True,569,13994
er,100,608,3,12.0,12.16,39,651208163,47,0,581,581,195,93,True,608,15732
er,200,1151,3,12.0,11.51,0,3932831562,96,0,1429,1429,368,166,True,1151,28880
er,200,1235,3,12.0,12.35,1,2359130439,116,0,1384,1384,410,187,True,1235,32924
er,200,1161,3,12.0,11.61,2,841575324,116,0,2020,2020,396,160,True,1161,29140
er,200,1208,3,12.0,12.08,3,2481912469,119,0,3729,3729,393,166,True,1208,31806
er,200,1260,3,12.0,12.6,4,1710446347,110,0,1431,1431,442,192,True,1260,33880
er,200,1160,3,12.0,11.6,5,4260304320,113,0,1054,1054,387,150,True,1160,29060
er,200,1179,3,12.0,11.79,6,461600244,119,0,1457,1457,410,178,True,1179,30456
er,200,1193,3,12.0,11.93,7,676418251,111,0,1499,1499,401,169,True,1193,31008
er,200,1158,3,12.0,11.58,8,3915614861,123,0,1485,1485,400,148,True,1158,28622
er,200,1142,3,12.0,11.42,9,3062652709,108,0,1113,1113,401,174,True,1142,28364
er,200,1151,3,12.0,11.51,10,3521429094,100,0,1335,1335,362,153,True,1151,28792
er,200,1153,3,12.0,11.53,11,327455430,117,0,1579,1579,395,147,True,1153,28600
er,200,1175,3,12.0,11.75,12,3765822784,128,0,2081,2081,426,167,True,1175,29824
er,200,1167,3,12.0,11.67,13,2245651058,104,0,1750,1750,360,174,True,1167,29244
er,200,1179,3,12.0,11.79,14,1477931820,114,0,1147,1147,419,173,True,1179,29686
er,200,1231,3,12.0,12.31,15,417792895,131,0,3030,3030,394,165,True,1231,33020
er,200,1230,3,12.0,12.3,16,4067722157,116,0,1488,1488,408,165,True,1230,32416
er,200,1229,3,12.0,12.29,17,632402266,117,0,1210,1210,428,177,True,1229,32308
er,200,1200,3,12.0,12.0,18,1872154746,109,0,1056,1056,390,173,True,1200,31040
er,200,1193,3,12.0,11.93,19,3890163973,128,0,1758,1758,419,166,True,1193,30792
er,200,1197,3,12.0,11.97,20,2489810512,119,0,1510,1510,384,153,True,1197,30586
er,200,1232,3,12.0,12.32,21,878448051,114,0,1143,1143,446,181,True,1232,32846
er,200,1251,3,12.0,12.51,22,3467435814,115,0,2418,2418,427,188,True,1251,33508
er,200,1191,3,12.0,11.91,23,2510584067,104,0,1511,1511,393,178,True,1191,31354
er,200,1220,3,12.0,12.2,24,1216191465,126,0,1347,1347,419,168,True,1220,31950
er,200,1217,3,12.0,12.17,25,2850214357,110,0,1292,1292,416,181,True,1217,32408
er,200,1203,3,12.0,12.03,26,4082634791,117,0,1744,1744,397,167,True,1203,31134
er,200,1219,3,12.0,12.19,27,3086065265,109,0,1432,1432,416,179,True,1219,32372
er,200,1225,3,12.0,12.25,28,1985416020,110,0,1730,1730,388,166,True,1225,32264
er,200,1220,3,12.0,12.2,29,256949,105,0,1814,1814,405,180,True,1220,32104
er,200,1228,3,12.0,12.28,30,3533124701,125,0,1854,1854,420,187,True,1228,32276
er,200,1210,3,12.0,12.1,31,936863019,105,0,877,877,390,173,True,1210,31532
er,200,1283,3,12.0,12.83,32,1152524180,125,0,2323,2323,435,199,True,1283,35254
er,200,1163,3,12.0,11.63,33,3348068387,102,0,2175,2175,371,162,True,1163,29228
er,200,1180,3,12.0,11.8,34,2944973106,99,0,843,843,371,166,True,1180,30166
er,200,1183,3,12.0,11.83,35,284256922,120,0,1421,1421,420,174,True,1183,30228
er,200,1269,3,12.0,12.69,36,54839795,117,0,1010,1010,444,201,True,1269,34502
er,200,1201,3,12.0,12.01,37,747689082,114,0,1594,1594,424,177,True,1201,31042
er,200,1207,3,12.0,12.07,38,3925891714,119,0,1148,1148,392,183,True,1207,31166
er,200,1224,3,12.0,12.24,39,1136268312,103,0,1641,1641,398,185,True,1224,32022
er,400,2385,3,12.0,11.925,0,1245497495,248,0,4579,4579,863,324,True,2385,61836
er,400,2447,3,12.0,12.235,1,1722634416,215,0,6310,6310,819,344,True,2447,64972
er,400,2440,3,12.0,12.2,2,2650099379,227,0,5059,5059,792,332,True,2440,64326
er,400,2433,3,12.0,12.165,3,1677972678,222,0,3663,3663,779,345,True,2433,63748
er,400,2348,3,12.0,11.74,4,109501656,215,0,4005,4005,808,350,True,2348,60058
er,400,2375,3,12.0,11.875,5,1657775898,227,0,3020,3020,802,319,True,2375,60924
er,400,2377,3,12.0,11.885,6,2510672349,213,0,2379,2379,812,361,True,2377,61448
er,400,2367,3,12.0,11.835,7,1504768275,244,0,5243,5243,809,307,True,2367,60598
er,400,2351,3,12.0,11.755,8,1188379202,216,0,2823,2823,751,314,True,2351,59648
er,400,2418,3,12.0,12.09,9,3664417684,214,0,2705,2705,795,352,True,2418,63550
er,400,2246,3,12.0,11.23,10,2102438585,216,0,4240,4240,758,286,True,2246,54600
er,400,2502,3,12.0,12.51,11,2827196632,249,0,4808,4808,860,360,True,2502,67468
er,400,2294,3,12.0,11.47,12,1869985370,210,0,2210,2210,776,330,True,2294,57022
er,400,2452,3,12.0,12.26,13,290827765,224,0,3505,3505,819,352,True,2452,64638
er,400,2393,3,12.0,11.965,14,2834632848,238,0,3857,3857,810,342,True,2393,61644
er,400,2382,3,12.0,11.91,15,2657866225,250,0,4140,4140,834,329,True,2382,61218
er,400,2293,3,12.0,11.465,16,780762958,203,0,3914,3914,735,302,True,2293,56476
er,400,2326,3,12.0,11.63,17,2012093582,220,0,3920,3920,762,334,True,2326,58666
er,400,2413,3,12.0,12.065,18,3037529087,234,0,4998,4998,834,327,True,2413,63496
er,400,2429,3,12.0,12.145,19,887660464,235,0,3621,3621,807,336,True,2429,64158
er,400,2385,3,12.0,11.925,20,2437771120,227,0,3119,3119,811,341,True,2385,61072
er,400,2354,3,12.0,11.77,21,584301701,234,0,3014,3014,768,317,True,2354,59820
er,400,2337,3,12.0,11.685,22,2466905825,222,0,2724,2724,774,335,True,2337,59168
er,400,2431,3,12.0,12.155,23,4142168240,225,0,2840,2840,814,341,True,2431,63156
er,400,2460,3,12.0,12.3,24,2248691841,224,0,4722,4722,794,350,True,2460,65070
er,400,2364,3,12.0,11.82,25,1997016390,255,0,5168,5168,807,339,True,2364,60280
er,400,2338,3,12.0,11.69,26,2621146506,209,0,2396,2396,763,340,True,2338,59628
er,400,2314,3,12.0,11.57,27,3338308808,231,0,4104,4104,777,318,True,2314,58404
er,400,2395,3,12.0,11.975,28,1127763156,223,0,3352,3352,830,343,True,2395,62428
er,400,2322,3,12.0,11.61,29,1078146979,245,0,5073,5073,784,305,True,2322,58498
er,400,2438,3,12.0,12.19,30,2076041500,225,0,3333,3333,814,330,True,2438,63848
er,400,2353,3,12.0,11.765,31,556641215,226,0,3414,3414,777,328,True,2353,60378
er,400,2430,3,12.0,12.15,32,2269827615,235,0,3052,3052,803,329,True,2430,63218
er,400,2353,3,12.0,11.765,33,2219648015,210,0,3898,3898,740,327,True,2353,59638
er,400,2484,3,12.0,12.42,34,549189683,224,0,3470,3470,784,353,True,2484,66332
er,400,2423,3,12.0,12.115,35,3617632320,214,0,2766,2766,792,370,True,2423,62822
er,400,2420,3,12.0,12.1,36,3020676411,250,0,2614,2614,817,310,True,2420,63252
er,400,2391,3,12.0,11.955,37,2949962284,204,0,3151,3151,757,331,True,2391,61566
er,400,2390,3,12.0,11.95,38,709513754,196,0,2444,2444,763,345,True,2390,62482
er,400,2461,3,12.0,12.305,39,1478789855,243,0,3649,3649,827,333,True,2461,65158
er,800,4872,3,12.0,12.18,0,3954727103,444,0,9551,9551,1640,711,True,4872,127986
er,800,4687,3,12.0,11.7175,1,1820563826,438,0,9380,9380,1535,660,True,4687,118896
er,800,4843,3,12.0,12.1075,2,4154408869,436,0,8116,8116,1583,654,True,4843,126664
er,800,4818,3,12.0,12.045,3,2400775030,428,0,4744,4744,1608,679,True,4818,125546
er,800,4820,3,12.0,12.05,4,1401137824,445,0,9751,9751,1589,677,True,4820,125658
er,800,4859,3,12.0,12.1475,5,1163004544,492,0,13867,13867,1630,678,True,4859,128366
er,800,4837,3,12.0,12.0925,6,594024060,466,0,5384,5384,1647,695,True,4837,126286
er,800,4791,3,12.0,11.9775,7,3269487127,448,0,8733,8733,1647,674,True,4791,123830
er,800,4792,3,12.0,11.98,8,509214362,433,0,6733,6733,1595,660,True,4792,123936
er,800,4833,3,12.0,12.0825,9,885315558,430,0,10904,10904,1533,642,True,4833,127046
er,800,4715,3,12.0,11.7875,10,3518243025,461,0,7766,7766,1586,654,True,4715,120390
er,800,4807,3,12.0,12.0175,11,644956774,453,0,8908,8908,1572,657,True,4807,124440
er,800,4867,3,12.0,12.1675,12,3515576985,433,0,9917,9917,1595,673,True,4867,127900
er,800,4894,3,12.0,12.235,13,4043744490,478,0,8615,8615,1682,678,True,4894,129034
er,800,4948,3,12.0,12.37,14,3611027349,446,0,6552,6552,1639,697,True,4948,131512
er,800,4944,3,12.0,12.36,15,3581888352,427,0,8787,8787,1667,674,True,4944,131036
er,800,4764,3,12.0,11.91,16,3290641667,470,0,8940,8940,1599,619,True,4764,122908
er,800,4796,3,12.0,11.99,17,875229814,448,0,6862,6862,1611,642,True,4796,125194
er,800,4735,3,12.0,11.8375,18,3924580721,438,0,12345,12345,1567,647,True,4735,121242
er,800,4891,3,12.0,12.2275,19,3051840794,431,0,7977,7977,1650,725,True,4891,128546
er,800,4887,3,12.0,12.2175,20,3823683842,438,0,10985,10985,1570,701,True,4887,129650
er,800,4901,3,12.0,12.2525,21,507306214,473,0,9184,9184,1629,678,True,4901,129840
er,800,4922,3,12.0,12.305,22,1600757238,410,0,6009,6009,1596,722,True,4922,130760
er,800,4818,3,12.0,12.045,23,247294893,457,0,7972,7972,1654,692,True,4818,125446
er,800,4752,3,12.0,11.88,24,2602276862,419,0,6491,6491,1588,680,True,4752,121952
er,800,4798,3,12.0,11.995,25,93087807,453,0,7811,7811,1629,649,True,4798,124288
er,800,4825,3,12.0,12.0625,26,2028138880,434,0,7435,7435,1576,684,True,4825,126258
er,800,4791,3,12.0,11.9775,27,1935074631,442,0,7173,7173,1613,672,True,4791,124430
er,800,4872,3,12.0,12.18,28,542997573,431,0,9212,9212,1649,707,True,4872,128278
er,800,4856,3,12.0,12.14,29,3492085814,460,0,7230,7230,1574,674,True,4856,127732
er,800,4662,3,12.0,11.655,30,2327968092,414,0,6926,6926,1533,638,True,4662,117734
er,800,4827,3,12.0,12.0675,31,1281996550,467,0,8119,8119,1615,669,True,4827,126258
er,800,4720,3,12.0,11.8,32,1230026385,466,0,9783,9783,1560,632,True,4720,120880
er,800,4786,3,12.0,11.965,33,1612924444,449,0,7390,7390,1595,673,True,4786,124116
er,800,4841,3,12.0,12.1025,34,2522780217,405,0,5844,5844,1551,657,True,4841,126788
er,800,4886,3,12.0,12.215,35,292517139,429,0,10685,10685,1599,723,True,4886,128826
er,800,4780,3,12.0,11.95,36,3461851779,417,0,7567,7567,1590,672,True,4780,123904
er,800,4726,3,12.0,11.815,37,2165167688,481,0,6760,6760,1611,626,True,4726,121600
er,800,4826,3,12.0,12.065,38,842306481,436,0,7102,7102,1587,666,True,4826,126578
er,800,4720,3,12.0,11.8,39,332199451,413,0,4858,4858,1578,647,True,4720,120628
ba,100,564,3,12.0,11.28,0,3483873893,52,0,454,454,192,87,True,564,18160
ba,100,564,3,12.0,11.28,1,3224602475,47,0,332,332,185,92,True,564,17766
ba,100,564,3,12.0,11.28,2,3018013278,58,0,1117,1117,196,78,True,564,17630
ba,100,564,3,12.0,11.28,3,732231791,63,0,1028,1028,187,76,True,564,17554
ba,100,564,3,12.0,11.28,4,238216772,43,0,449,449,172,98,True,564,16904
ba,100,564,3,12.0,11.28,5,4148556690,55,0,983,983,179,75,True,564,18502
ba,100,564,3,12.0,11.28,6,3307149260,45,0,652,652,173,83,True,564,17410
ba,100,564,3,12.0,11.28,7,1810008142,50,0,558,558,179,87,True,564,17576
ba,100,564,3,12.0,11.28,8,671483782,60,0,588,588,191,83,True,564,18188
ba,100,564,3,12.0,11.28,9,909122721,55,0,369,369,194,85,True,564,17554
ba,100,564,3,12.0,11.28,10,133018977,50,0,471,471,205,96,True,564,17942
ba,100,564,3,12.0,11.28,11,2739830722,41,0,385,385,188,100,True,564,18434
ba,100,564,3,12.0,11.28,12,1963095439,53,0,718,718,190,86,True,564,17298
ba,100,564,3,12.0,11.28,13,697719457,53,0,393,393,188,87,True,564,18000
ba,100,564,3,12.0,11.28,14,1031902442,48,0,486,486,197,88,True,564,18332
ba,100,564,3,12.0,11.28,15,4102297774,52,0,366,366,196,87,True,564,17824
ba,100,564,3,12.0,11.28,16,381253712,44,0,322,322,185,86,True,564,17474
ba,100,564,3,12.0,11.28,17,594460937,47,0,378,378,195,87,True,564,17648
ba,100,564,3,12.0,11.28,18,3490148901,50,0,462,462,189,94,True,564,18192
ba,100,564,3,12.0,11.28,19,2114019941,41,0,292,292,185,103,True,564,18558
ba,100,564,3,12.0,11.28,20,3085217083,48,0,545,545,194,84,True,564,17174
ba,100,564,3,12.0,11.28,21,1775018491,45,0,525,525,176,90,True,564,17734
ba,100,564,3,12.0,11.28,22,2409503206,43,0,207,207,195,102,True,564,18474
ba,100,564,3,12.0,11.28,23,2376740057,48,0,376,376,179,83,True,564,17780
ba,100,564,3,12.0,11.28,24,816413847,58,0,781,781,189,88,True,564,18320
ba,100,564,3,12.0,11.28,25,954643088,56,0,504,504,191,86,True,564,17152
ba,100,564,3,12.0,11.28,26,149061845,43,0,505,505,187,85,True,564,17634
ba,100,564,3,12.0,11.28,27,771994145,56,0,653,653,197,93,True,564,17384
ba,100,564,3,12.0,11.28,28,1560429765,60,0,1101,1101,186,80,True,564,18730
ba,100,564,3,12.0,11.28,29,240660136,56,0,797,797,202,81,True,564,17194
ba,100,564,3,12.0,11.28,30,611536695,53,0,730,730,187,82,True,564,18606
ba,100,564,3,12.0,11.28,31,1041042863,61,0,567,567,209,86,True,564,17902
ba,100,564,3,12.0,11.28,32,539345413,45,0,332,332,184,90,True,564,17550
ba,100,564,3,12.0,11.28,33,3381956166,54,0,380,380,195,86,True,564,18418
ba,100,564,3,12.0,11.28,34,324544416,51,0,555,555,172,85,True,564,18262
ba,100,564,3,12.0,11.28,35,1032013636,51,0,729,729,192,77,True,564,17974
ba,100,564,3,12.0,11.28,36,1694788207,44,0,506,506,184,92,True,564,18006
ba,100,564,3,12.0,11.28,37,799694598,53,0,391,391,181,88,True,564,18004
ba,100,564,3,12.0,11.28,38,3019589271,55,0,668,668,182,80,True,564,17222
ba,100,564,3,12.0,11.28,39,1326519261,50,0,482,482,196,93,True,564,17994
ba,200,1164,3,12.0,11.64,0,4026717352,94,0,1055,1055,367,173,True,1164,42422
ba,200,1164,3,12.0,11.64,1,3258788685,102,0,1032,1032,394,168,True,1164,41196
ba,200,1164,3,12.0,11.64,2,1542014014,109,0,881,881,426,189,True,1164,42524
ba,200,1164,3,12.0,11.64,3,1632502694,113,0,2233,2233,404,184,True,1164,43278
ba,200,1164,3,12.0,11.64,4,1834671391,105,0,1121,1121,385,185,True,1164,44498
ba,200,1164,3,12.0,11.64,5,3216767611,120,0,987,987,405,167,True,1164,41072
ba,200,1164,3,12.0,11.64,6,1938345245,105,0,1579,1579,368,158,True,1164,43304
ba,200,1164,3,12.0,11.64,7,979583171,92,0,998,998,355,182,True,1164,42488
ba,200,1164,3,12.0,11.64,8,3447650290,116,0,1793,1793,383,162,True,1164,39992
ba,200,1164,3,12.0,11.64,9,4128998060,93,0,1505,1505,407,170,True,1164,40192
ba,200,1164,3,12.0,11.64,10,978836035,108,0,1217,1217,367,173,True,1164,44644
ba,200,1164,3,12.0,11.64,11,784584251,126,0,2055,2055,415,156,True,1164,44402
ba,200,1164,3,12.0,11.64,12,319846416,107,0,1445,1445,398,185,True,1164,42582
ba,200,1164,3,12.0,11.64,13,985215460,100,0,1574,1574,413,177,True,1164,44504
ba,200,1164,3,12.0,11.64,14,765968390,122,0,2423,2423,392,181,True,1164,41234
ba,200,1164,3,12.0,11.64,15,1831790700,99,0,978,978,354,172,True,1164,42244
ba,200,1164,3,12.0,11.64,16,2223935977,101,0,2006,2006,374,174,True,1164,42944
ba,200,1164,3,12.0,11.64,17,1405367769,116,0,1336,1336,394,192,True,1164,41518
ba,200,1164,3,12.0,11.64,18,3912005542,113,0,1066,1066,389,163,True,1164,41732
ba,200,1164,3,12.0,11.64,19,1223650163,113,0,1157,1157,366,163,True,1164,43380
ba,200,1164,3,12.0,11.64,20,2795682131,100,0,1206,1206,378,185,True,1164,40908
ba,200,1164,3,12.0,11.64,21,2968657375,122,0,996,996,392,174,True,1164,43552
ba,200,1164,3,12.0,11.64,22,3588110162,112,0,1517,1517,389,168,True,1164,40868
ba,200,1164,3,12.0,11.64,23,609527677,105,0,1220,1220,369,179,True,1164,40348
ba,200,1164,3,12.0,11.64,24,3287086410,110,0,1337,1337,393,183,True,1164,41778
ba,200,1164,3,12.0,11.64,25,3600962423,94,0,871,871,354,183,True,1164,42784
ba,200,1164,3,12.0,11.64,26,2506641980,109,0,1308,1308,390,179,True,1164,43602
ba,200,1164,3,12.0,11.64,27,3555653412,100,0,1244,1244,390,183,True,1164,43342
ba,200,1164,3,12.0,11.64,28,1929356662,93,0,761,761,346,178,True,1164,41406
ba,200,1164,3,12.0,11.64,29,3292090925,106,0,1409,1409,405,167,True,1164,41314
ba,200,1164,3,12.0,11.64,30,3087009324,109,0,764,764,399,169,True,1164,40530
ba,200,1164,3,12.0,11.64,31,2397298786,114,0,1492,1492,387,168,True,1164,42620
ba,200,1164,3,12.0,11.64,32,1754399658,109,0,1456,1456,377,177,True,1164,42946
ba,200,1164,3,12.0,11.64,33,3686176476,111,0,1310,1310,398,179,True,1164,41770
ba,200,1164,3,12.0,11.64,34,2346355415,99,0,967,967,402,189,True,1164,41520
ba,200,1164,3,12.0,11.64,35,632602665,112,0,1613,1613,393,156,True,1164,41788
ba,200,1164,3,12.0,11.64,36,824722429,92,0,825,825,372,174,True,1164,42250
ba,200,1164,3,12.0,11.64,37,3111234302,96,0,1617,1617,371,169,True,1164,41456
ba,200,1164,3,12.0,11.64,38,2842876781,117,0,1850,1850,400,161,True,1164,43722
ba,200,1164,3,12.0,11.64,39,4192758320,123,0,1341,1341,394,162,True,1164,42922
ba,400,2364,3,12.0,11.82,0,2675439606,236,0,3858,3858,793,353,True,2364,100772
ba,400,2364,3,12.0,11.82,1,1619661777,216,0,2460,2460,794,343,True,2364,96302
ba,400,2364,3,12.0,11.82,2,3018156193,214,0,2112,2112,818,355,True,2364,98094
ba,400,2364,3,12.0,11.82,3,2077255324,220,0,4039,4039,772,357,True,2364,94920
ba,400,2364,3,12.0,11.82,4,3015004844,198,0,3302,3302,794,373,True,2364,96478
ba,400,2364,3,12.0,11.82,5,36221076,240,0,2698,2698,843,353,True,2364,99466
ba,400,2364,3,12.0,11.82,6,1845076607,209,0,2558,2558,800,352,True,2364,93598
ba,400,2364,3,12.0,11.82,7,1997018932,205,0,2471,2471,752,361,True,2364,95990
ba,400,2364,3,12.0,11.82,8,505203685,222,0,2644,2644,783,338,True,2364,94268
ba,400,2364,3,12.0,11.82,9,3569180917,228,0,3600,3600,798,347,True,2364,99690
ba,400,2364,3,12.0,11.82,10,3162505699,199,0,4111,4111,778,366,True,2364,96286
ba,400,2364,3,12.0,11.82,11,3960741569,240,0,3619,3619,825,354,True,2364,104094
ba,400,2364,3,12.0,11.82,12,3556933990,209,0,3747,3747,770,353,True,2364,97588
ba,400,2364,3,12.0,11.82,13,2801780501,224,0,2693,2693,774,365,True,2364,97318
ba,400,2364,3,12.0,11.82,14,3551268544,213,0,2860,2860,811,371,True,2364,100418
ba,400,2364,3,12.0,11.82,15,3180416376,219,0,4168,4168,767,339,True,2364,102362
ba,400,2364,3,12.0,11.82,16,3046543580,230,0,2889,2889,798,331,True,2364,99894
ba,400,2364,3,12.0,11.82,17,3128306028,223,0,3280,3280,770,349,True,2364,92108
ba,400,2364,3,12.0,11.82,18,792926044,198,0,2932,2932,801,362,True,2364,94750
ba,400,2364,3,12.0,11.82,19,2813223301,211,0,4196,4196,796,360,True,2364,95990
